id	interarrival	mongrel	database	transfer	total
4204	6.0	0.08360	0.63913	0.14731	0.87004
4205	72.0	0.16629	0.53394	0.03283	0.73306
4206	104.0	0.05805	0.53477	0.03992	0.63274
4207	10.0	0.14325	0.57112	0.0988	0.81317
4208	12.0	0	0.00051	0.00014	0.00065
4209	75.0	0.17845	0.76818	0.21827	1.16490
4210	1.0	0.37348	0.90629	0.04227	1.32204
4211	3.0	0.25494	0.56032	0.0572499999999999	0.87251
4212	1.0	0	0.00067	0.00165	0.00232
4213	10.0	0	0.00062	0.00175	0.00237
4214	63.0	0.21082	0.58815	0.0591900000000001	0.85816
4215	5.0	0.10122	0.53475	0.05881	0.69478
4216	26.0	0.37554	0.61242	0.25895	1.24691
4217	2.0	0.37599	0.58753	0.25258	1.21610
4218	17.0	0.38428	0.57218	0.00758999999999987	0.96405
4219	2.0	0.41391	0.56481	0.00878000000000001	0.98750
4220	4.0	0	0.00000	0.00062	0.00062
4221	11.0	0.17069	0.75070	0.25617	1.17756
4222	0.0	0.30844	0.73599	0.27582	1.32025
4223	8.0	0	0.00000	0.00064	0.00064
4224	12.0	0.29263	0.53572	0.02565	0.85400
4225	8.0	0.39116	0.58562	0.00888	0.98566
4226	1.0	0.51273	0.58479	0.00880999999999998	1.10633
4227	18.0	0.39709	0.57616	0.00886999999999993	0.98212
4228	2.0	0.29629	0.57900	0.00896000000000008	0.88425
4229	4.0	0.29218	0.69599	0.25686	1.24503
4230	3.0	0	0.00000	0.0007	0.00070
4231	1.0	0.34178	1.21425	0.11779	1.67382
4232	102.0	0.06789	0.55456	0.1464	0.76885
4233	33.0	0.07556	0.65308	0.0268700000000001	0.75551
4234	2.0	1.03930	0.91259	1.63562	3.58751
4235	0.0	0.36856	0.58783	0.01027	0.96666
4236	5.0	0.32757	0.59921	0.31096	1.23774
4237	13.0	0.16106	0.57895	0.0569200000000001	0.79693
4238	4.0	0.28592	0.63342	0.07722	0.99656
4239	1.0	0.15558	0.65313	0.05775	0.86646
4240	13.0	0.05469	0.53983	0.0370699999999999	0.63159
4241	35.0	0	0.00000	0.00065	0.00065
4242	0.0	0.24875	0.57011	0.07619	0.89505
4243	14.0	0.13093	0.56313	0.07761	0.77167
4244	16.0	0.22621	0.53975	0.06936	0.83532
4245	11.0	0.60066	0.78851	1.70663	3.09580
4246	8.0	0.58650	0.78840	1.67753	3.05243
4247	24.0	0.06881	0.54498	0.0427599999999999	0.65655
4248	10.0	0.19219	0.53222	0.04235	0.76676
4249	14.0	0.28459	0.60470	0.05718	0.94647
4250	5.0	0.04350	0.60051	0.02075	0.66476
4251	7.0	0.22744	0.54307	0.06934	0.83985
4252	10.0	0	0.00000	0.00065	0.00065
4253	14.0	0.22955	0.56956	0.07136	0.87047
4254	28.0	0.04728	0.53189	0.02837	0.60754
4255	1.0	0.29737	0.56496	0.20375	1.06608
4256	4.0	0.29990	0.57287	0.11395	0.98672
4257	3.0	0.34468	0.59452	0.10383	1.04303
4258	14.0	0.20914	0.62554	0.3499	1.18458
4259	13.0	0	0.00000	0.00061	0.00061
4260	2.0	0.30356	0.62026	0.11419	1.03801
4261	2.0	0.30106	0.57702	0.11133	0.98941
4262	36.0	0.27242	0.60543	0.05798	0.93583
4263	16.0	0	0.01331	0.00171	0.01502
4264	1.0	0	0.00000	0.00067	0.00067
4265	30.0	0.31469	0.56589	0.11774	0.99832
4266	2.0	0.32889	0.57079	0.12071	1.02039
4267	20.0	0.31227	0.58851	0.12078	1.02156
4268	2.0	0.32361	0.57923	0.1181	1.02094
4269	50.0	0.23070	0.56931	0.00670999999999999	0.80672
4270	10.0	0.23084	0.76533	0.0585000000000001	1.05467
4271	17.0	0	0.00000	0.00063	0.00063
4272	6.0	0.28237	0.56522	0.0636500000000001	0.91124
4273	5.0	0	0.00000	0.00062	0.00062
4274	11.0	0.25077	0.56822	0.10159	0.92058
4275	3.0	0	0.00000	0.00063	0.00063
4276	0.0	0	0.00000	0.00083	0.00083
4277	96.0	0.16185	0.53167	0.0414800000000001	0.73500
4278	7.0	0.06327	0.54901	0.04162	0.65390
4279	18.0	0.06309	0.59732	0.0414800000000001	0.70189
4280	30.0	0.14596	0.55926	0.0324800000000001	0.73770
4281	34.0	0.17576	0.55043	0.02517	0.75136
4282	16.0	0	0.00000	0.00065	0.00065
4283	135.0	0.16188	0.55763	0.01958	0.73909
4284	3.0	0.10034	0.53966	0.0598799999999999	0.69988
4285	2.0	0	0.00064	0.00167	0.00231
4286	2.0	0.11079	0.66275	0.06009	0.83363
4287	10.0	0.04229	0.90057	0.02232	0.96518
4288	5.0	0.04110	0.59509	0.0237299999999999	0.65992
4289	62.0	0.03487	0.59091	0.02373	0.64951
4290	16.0	0.03476	0.55645	0.02266	0.61387
4291	1.0	0	0.00000	0.00065	0.00065
4292	2.0	0.31344	0.59910	0.18926	1.10180
4293	13.0	0.16769	0.58438	0.0597099999999999	0.81178
4294	4.0	0	0.00060	0.00204	0.00264
4295	1.0	0.33593	0.63820	0.19475	1.16888
4296	12.0	0.09411	0.55818	0.04426	0.69655
4297	9.0	0	0.00000	0.00064	0.00064
4298	25.0	0.33423	0.57905	0.00795999999999997	0.92124
4299	3.0	0.32645	0.56164	0.00805	0.89614
4300	10.0	0.20854	0.57655	0.05967	0.84476
4301	8.0	0.21284	0.59830	0.0630099999999999	0.87415
4302	0.0	0.24775	0.62008	0.07636	0.94419
4303	3.0	0.12493	0.56853	0.0755	0.76896
4304	39.0	0.25013	0.57493	0.07624	0.90130
4305	2.0	0.23668	0.58221	0.07711	0.89600
4306	45.0	0	0.00000	0.00064	0.00064
4307	81.0	0.04808	0.54521	0.15682	0.75011
4308	3.0	0.06891	0.55356	0.14882	0.77129
4309	3.0	0.04955	0.56329	0.02385	0.63669
4310	1.0	0.04965	0.55038	0.0242800000000001	0.62431
4311	45.0	0.07500	0.53816	0.0321500000000001	0.64531
4312	3.0	0.05622	0.55605	0.17229	0.78456
4313	18.0	0.05657	0.53948	0.06518	0.66123
4314	30.0	0.00446	0.02688	0.00116	0.03250
4315	0.0	0	0.00769	0.20883	0.21652
4316	1.0	0.06691	0.57140	0.0709599999999999	0.70927
4317	5.0	0.06194	0.57417	0.0715	0.70761
4318	4.0	0.15311	0.53477	0.06696	0.75484
4319	3.0	0.06639	0.58178	0.07114	0.71931
4320	9.0	0.21301	0.53670	0.05926	0.80897
4321	7.0	0.05718	0.54518	0.06425	0.66661
4322	21.0	0.06377	0.55356	0.07177	0.68910
4323	4.0	0.06574	0.61806	0.072	0.75580
4324	5.0	0.05433	0.54761	0.06443	0.66637
4325	4.0	0.17212	0.54695	0.06592	0.78499
4326	6.0	0.06152	0.55398	0.0271899999999999	0.64269
4327	69.0	0.06331	0.57074	0.07046	0.70451
4328	3.0	0.07267	0.56874	0.0802999999999999	0.72171
4329	13.0	0.05683	0.64522	0.06456	0.76661
4330	3.0	0.05559	0.56744	0.15886	0.78189
4331	7.0	0.12719	0.59551	0.0622699999999999	0.78497
4332	60.0	0.16350	0.62372	0.07267	0.85989
4333	4.0	0.06717	0.54116	0.0711400000000001	0.67947
4334	6.0	0.08191	0.58521	0.04358	0.71070
4335	3.0	0.10659	0.53926	0.0605000000000001	0.70635
4336	3.0	0.17252	0.55530	0.04289	0.77071
4337	3.0	0	0.00000	0.00063	0.00063
4338	2.0	0.05863	0.52985	0.06625	0.65473
4339	1.0	0	0.00000	0.00065	0.00065
4340	2.0	0.05839	0.60427	0.0660299999999999	0.72869
4341	46.0	0.07317	1.05879	0.07681	1.20877
4342	2.0	0.06656	0.54352	0.0735	0.68358
4343	22.0	0.53385	0.69741	0.57846	1.80972
4344	9.0	0.51731	0.79610	0.57872	1.89213
4345	8.0	0.05722	0.53252	0.0651499999999999	0.65489
4346	3.0	0.05530	0.56076	0.0677899999999999	0.68385
4347	19.0	0.06707	0.56501	0.07328	0.70536
4348	3.0	0.06538	0.56728	0.18102	0.81368
4349	13.0	0.53374	0.57004	0.06839	1.17217
4350	3.0	0.05766	0.54347	0.0697399999999999	0.67087
4351	4.0	0.05659	0.55563	0.17053	0.78275
4352	5.0	0.05522	0.55486	0.0660599999999999	0.67614
4353	2.0	0.10932	0.56167	0.16361	0.83460
4354	27.0	0.17201	0.56372	0.0748	0.81053
4355	2.0	0.06414	0.56232	0.07362	0.70008
4356	2.0	0.17931	0.53723	0.0245700000000001	0.74111
4357	2.0	0.05571	0.54280	0.02388	0.62239
4358	14.0	0.05686	0.58636	0.06726	0.71048
4359	3.0	0.05737	0.55798	0.0678899999999999	0.68324
4360	4.0	0.11308	0.54239	0.06613	0.72160
4361	2.0	0.05765	0.55029	0.0245500000000001	0.63249
4362	1.0	0.05465	0.64243	0.0245000000000001	0.72158
4363	3.0	0	0.00000	0.00066	0.00066
4364	10.0	0.06179	0.55007	0.0743	0.68616
4365	3.0	0.06357	0.54094	0.07372	0.67823
4366	11.0	0.16705	0.56766	0.0225	0.75721
4367	2.0	0.15984	0.53334	0.06882	0.76200
4368	3.0	0.20933	0.78844	0.00668999999999986	1.00446
4369	1.0	0.05498	1.04534	0.0712600000000001	1.17158
4370	1.0	0.06485	0.57375	0.00570000000000004	0.64430
4371	9.0	0.10249	0.53396	0.00775999999999999	0.64421
4372	2.0	0.20710	0.60532	0.00874999999999992	0.82117
4373	8.0	0.06174	0.55986	0.0728399999999999	0.69444
4374	4.0	0.19218	0.56681	0.0737399999999999	0.83273
4375	16.0	0.36687	0.73784	0.66105	1.76576
4376	8.0	0	0.00000	0.00062	0.00062
4377	4.0	0.05706	0.57090	0.06699	0.69495
4378	3.0	0.31842	0.88583	0.20943	1.41368
4379	0.0	0.06070	0.87879	0.06904	1.00853
4380	3.0	0	0.00000	0.00072	0.00072
4381	12.0	0.06261	0.52566	0.00578999999999996	0.59406
4382	1.0	0.06106	0.55652	0.00600000000000001	0.62358
4383	15.0	0.06221	0.56376	0.07384	0.69981
4384	3.0	0.06233	0.55243	0.0735100000000001	0.68827
4385	11.0	0.05541	0.60428	0.0359	0.69559
4386	3.0	0	0.00048	0.00013	0.00061
4387	3.0	0	0.00000	0.00073	0.00073
4388	22.0	0.05611	0.53881	0.06772	0.66264
4389	3.0	0.22530	0.56165	0.0684400000000001	0.85539
4390	21.0	0.06662	0.56493	0.20076	0.83231
4391	3.0	0.06505	0.54420	0.07457	0.68382
4392	11.0	0.05539	0.56122	0.0682299999999999	0.68484
4393	3.0	0.05989	0.55551	0.06879	0.68419
4394	27.0	0.06455	0.54415	0.07736	0.68606
4395	3.0	0.06643	0.79632	0.24061	1.10336
4396	1.0	0.05318	0.73847	0.024	0.81565
4397	1.0	0.06299	0.55493	0.02771	0.64563
4398	9.0	0.05555	0.69912	0.0682900000000001	0.82296
4399	3.0	0.05734	0.55834	0.16911	0.78479
4400	21.0	0.06603	0.57152	0.0765399999999999	0.71409
4401	2.0	0.06287	0.54744	0.07509	0.68540
4402	15.0	0.06506	0.55669	0.07251	0.69426
4403	3.0	0.05639	0.56932	0.0697499999999999	0.69546
4404	18.0	0.17350	0.57568	0.0755600000000001	0.82474
4405	3.0	0.17843	0.84551	0.0772700000000001	1.10121
4406	13.0	0.05834	0.53625	0.07136	0.66595
4407	3.0	0.05725	0.56422	0.0695899999999999	0.69106
4408	27.0	0.07036	0.56409	0.0821200000000001	0.71657
4409	3.0	0.06345	0.53955	0.0765400000000001	0.67954
4410	1.0	0.12149	0.54927	0.0718099999999999	0.74257
4411	8.0	0.05500	0.55181	0.07031	0.67712
4412	4.0	0.15515	0.57393	0.0704899999999999	0.79957
4413	4.0	0.06600	0.55098	0.0807899999999999	0.69777
4414	4.0	0.06366	0.56380	0.07685	0.70431
4415	16.0	0	0.00000	0.00062	0.00062
4416	6.0	0.58559	0.85212	0.66414	2.10185
4417	7.0	0	0.00000	0.00062	0.00062
4418	3.0	0.32763	0.53841	0.00836999999999999	0.87441
4419	2.0	0.24186	0.57595	0.00875000000000004	0.82656
4420	3.0	0.06124	0.56028	0.24346	0.86498
4421	3.0	0.16813	0.55991	0.0768	0.80484
4422	9.0	0.05826	0.54801	0.0713	0.67757
4423	3.0	0.05734	0.59807	0.0739500000000001	0.72936
4424	26.0	0.99201	0.85925	1.6265	3.47776
4425	2.0	0.16461	0.55671	0.07719	0.79851
4426	4.0	0.06252	0.55344	0.07714	0.69310
4427	10.0	0.05825	0.56200	0.0711599999999999	0.69141
4428	3.0	0.05689	0.74532	0.0717300000000001	0.87394
4429	9.0	1.01846	0.79619	1.67814	3.49279
4430	12.0	0.18688	0.55718	0.07972	0.82378
4431	3.0	0.06120	0.56763	0.08463	0.71346
4432	13.0	0.15632	0.55984	0.07258	0.78874
4433	3.0	0.05997	0.60466	0.07155	0.73618
4434	36.0	0.06615	0.69736	0.07685	0.84036
4435	3.0	0.07015	0.60259	0.07729	0.75003
4436	4.0	0.05071	0.55067	0.02454	0.62592
4437	4.0	0.05615	0.55255	0.07097	0.67967
4438	3.0	0.06082	0.56738	0.0725600000000001	0.70076
4439	9.0	0.25366	0.60749	0.0732400000000001	0.93439
4440	9.0	0.06048	0.56154	0.28947	0.91149
4441	3.0	0.06259	0.54593	0.0772799999999999	0.68580
4442	9.0	0.05950	0.59766	0.07443	0.73159
4443	3.0	0.06014	0.57728	0.07667	0.71409
4444	13.0	0.12062	0.56172	0.0696699999999999	0.75201
4445	3.0	0	0.00000	0.00063	0.00063
4446	8.0	0.06586	0.56722	0.0803900000000001	0.71347
4447	3.0	0.16191	0.57233	0.07663	0.81087
4448	12.0	0.05498	0.55186	0.0733699999999999	0.68021
4449	2.0	0.05685	0.53747	0.0728300000000001	0.66715
4450	5.0	0.60149	0.74032	0.66621	2.00802
4451	3.0	0.35458	0.76945	1.54639	2.67042
4452	4.0	0	0.00000	0.00063	0.00063
4453	4.0	0	0.00000	0.00063	0.00063
4454	0.0	0.06378	0.53744	0.0800199999999999	0.68124
4455	3.0	0.16502	0.57228	0.0821999999999999	0.81950
4456	2.0	0.31617	0.55863	0.11416	0.98896
4457	3.0	0	0.00000	0.00063	0.00063
4458	4.0	0.05611	0.54005	0.17977	0.77593
4459	3.0	0.05685	0.55889	0.07279	0.68853
4460	19.0	0.17294	0.89235	0.0834400000000001	1.14873
4461	3.0	0.16099	0.62789	0.0329600000000001	0.82184
4462	0.0	0.17990	0.64048	0.0841899999999999	0.90457
4463	2.0	0	0.00000	0.00088	0.00088
4464	15.0	0.05882	0.56360	0.25578	0.87820
4465	3.0	0.05317	0.56066	0.0731799999999999	0.68701
4466	39.0	0.26238	0.57267	0.1031	0.93815
4467	2.0	0.08217	0.58826	0.0911500000000001	0.76158
4468	2.0	0	0.00000	0.00063	0.00063
4469	2.0	0.16587	0.55905	0.08275	0.80767
4470	11.0	0.06135	0.56389	0.07683	0.70207
4471	3.0	0.05585	0.57503	0.07558	0.70646
4472	10.0	0.20459	0.57166	0.04353	0.81978
4473	1.0	0.12213	0.59143	0.23251	0.94607
4474	1.0	0	0.00069	0.00217	0.00286
4475	1.0	0	0.00000	0.00066	0.00066
4476	4.0	0.06467	0.56895	0.08053	0.71415
4477	3.0	0.06226	0.56741	0.0808000000000001	0.71047
4478	2.0	0.31131	0.56506	0.11942	0.99579
4479	1.0	0	0.00000	0.00062	0.00062
4480	4.0	0.05468	0.58032	0.17063	0.80563
4481	3.0	0.17140	0.56660	0.07906	0.81706
4482	3.0	0	0.00000	0.0007	0.00070
4483	6.0	0.20812	0.56533	0.06292	0.83637
4484	1.0	0	0.00000	0.00068	0.00068
4485	10.0	0.17609	0.55566	0.08324	0.81499
4486	2.0	0.17874	0.55710	0.0821299999999999	0.81797
4487	9.0	0.18041	0.53647	0.07504	0.79192
4488	3.0	0.06193	0.56546	0.07547	0.70286
4489	17.0	0.06625	0.53654	0.0835699999999999	0.68636
4490	3.0	0.06882	0.55753	0.08469	0.71104
4491	6.0	0.09462	0.55760	0.14564	0.79786
4492	4.0	0	0.00063	0.00171	0.00234
4493	3.0	0.05500	0.56401	0.07424	0.69325
4494	6.0	0.06077	0.58856	0.08464	0.73397
4495	6.0	0	0.00000	0.00069	0.00069
4496	9.0	0.34059	0.57944	0.12167	1.04170
4497	1.0	0.17650	0.54479	0.08508	0.80637
4498	1.0	0	0.00000	0.00068	0.00068
4499	2.0	0.06054	0.59500	0.0829799999999999	0.73852
4500	34.0	0.05862	0.55388	0.0777099999999999	0.69021
4501	20.0	0.06336	0.55374	0.08474	0.70184
4502	2.0	0.20000	0.54889	0.0849799999999999	0.83387
4503	11.0	0.05527	0.56094	0.07545	0.69166
4504	8.0	0.18069	0.54785	0.07836	0.80690
4505	17.0	0.35769	0.69777	0.30733	1.36279
4506	4.0	0.06301	0.53857	0.0825899999999999	0.68417
4507	5.0	0.52492	0.72538	0.77365	2.02395
4508	1.0	0.17822	0.54621	0.08485	0.80928
4509	2.0	0	0.00066	0.00171	0.00237
4510	6.0	0.05782	0.55006	0.07942	0.68730
4511	5.0	0.05944	0.55602	0.07866	0.69412
4512	0.0	0	0.00000	0.00095	0.00095
4513	26.0	0.05279	0.60985	0.02666	0.68930
4514	1.0	0.06652	0.54198	0.08383	0.69233
4515	3.0	0.06537	0.57269	0.0845299999999999	0.72259
4516	8.0	0.05816	0.56224	0.07865	0.69905
4517	3.0	0.06076	0.64925	0.18984	0.89985
4518	4.0	0	0.00000	0.00064	0.00064
4519	55.0	0.04338	0.53163	0.03499	0.61000
4520	9.0	0.29523	0.58796	0.11345	0.99664
4521	3.0	0.05866	0.53913	0.0388499999999999	0.63664
4522	6.0	0.31049	0.62229	0.11231	1.04509
4523	203.0	0.05526	0.55380	0.07757	0.68663
4524	7.0	0.05486	0.55786	0.07929	0.69201
4525	17.0	0.06212	0.54102	0.0859300000000001	0.68907
4526	2.0	0.06339	0.57890	0.0866899999999999	0.72898
4527	3.0	0.05483	0.54585	0.07789	0.67857
4528	2.0	0.16118	0.56365	0.0816600000000001	0.80649
4529	30.0	0.07833	0.55603	0.09299	0.72735
4530	2.0	0.06078	0.56435	0.0851799999999999	0.71031
4531	2.0	0.34863	0.59973	0.01078	0.95914
4532	1.0	0	0.00000	0.00063	0.00063
4533	1.0	0.07013	0.76329	0.07839	0.91181
4534	2.0	0.21884	0.56886	0.08095	0.86865
4535	3.0	0.11684	0.58861	0.0714199999999999	0.77687
4536	4.0	0.11258	0.63285	0.07262	0.81805
4537	17.0	0.17081	0.54227	0.0866199999999999	0.79970
4538	2.0	0.17570	0.61453	0.09392	0.88415
4539	3.0	0.21945	0.57310	0.0825399999999999	0.87509
4540	2.0	0.05885	0.56901	0.08072	0.70858
4541	20.0	0.06336	0.60538	0.08589	0.75463
4542	2.0	0.06409	0.56241	0.20003	0.82653
4543	3.0	0.05693	0.56176	0.0792299999999999	0.69792
4544	2.0	0.05582	0.63087	0.0795	0.76619
4545	10.0	0.09688	0.54486	0.04361	0.68535
4546	12.0	0	0.00060	0.00162	0.00222
4547	5.0	0.17758	0.56569	0.09075	0.83402
4548	3.0	0.06028	0.75228	0.09177	0.90433
4549	2.0	0.15541	0.59933	0.0812099999999999	0.83595
4550	2.0	0.07187	0.92550	0.0954199999999998	1.09279
4551	5.0	0.39100	0.60291	0.02167	1.01558
4552	13.0	0.04934	0.56227	0.0304699999999999	0.64208
4553	7.0	0.07320	0.64099	0.0952500000000001	0.80944
4554	2.0	0.06261	0.56681	0.08656	0.71598
4555	3.0	0.05603	0.53364	0.0809299999999999	0.67060
4556	2.0	0.05492	0.54939	0.18526	0.78957
4557	19.0	0.17677	0.54102	0.08786	0.80565
4558	2.0	0.06403	0.66393	0.0875899999999999	0.81555
4559	3.0	0.06840	0.63825	0.08743	0.79408
4560	1.0	0.05984	0.56043	0.0832700000000001	0.70354
4561	20.0	0.06471	0.54824	0.20521	0.81816
4562	2.0	0.06518	0.54030	0.5732	1.17868
4563	2.0	0.06780	0.57009	0.09018	0.72807
4564	2.0	0.05593	0.59764	0.08214	0.73571
4565	9.0	0.24996	0.56978	0.0572800000000001	0.87702
4566	9.0	0.27303	0.57520	0.0571699999999999	0.90540
4567	5.0	0.16226	0.56457	0.09018	0.81701
4568	2.0	0.06218	0.56096	0.09	0.71314
4569	2.0	0.06603	0.61320	0.09032	0.76955
4570	2.0	0.05800	0.55739	0.0823499999999999	0.69774
4571	4.0	0.39501	0.57498	0.00785999999999998	0.97785
4572	2.0	0.36451	0.59339	0.01087	0.96877
4573	7.0	0	0.00000	0.0007	0.00070
4574	20.0	0.06839	0.90362	0.10087	1.07288
4575	2.0	0.06499	0.57271	0.08844	0.72614
4576	3.0	0.06076	0.55090	0.08328	0.69494
4577	1.0	0.15551	0.66729	0.00715999999999994	0.82996
4578	1.0	0.18024	0.68041	0.08368	0.94433
4579	16.0	0.06179	0.55348	0.0904700000000001	0.70574
4580	2.0	0.18774	0.55895	0.09253	0.83922
4581	7.0	0.10360	0.58897	0.04941	0.74198
4582	10.0	0.62273	0.78350	0.5914	1.99763
4583	0.0	0.06372	0.58739	0.03822	0.68933
4584	2.0	0.05971	0.60753	0.0841599999999999	0.75140
4585	1.0	0.61222	0.77077	0.69043	2.07342
4586	1.0	0.05589	0.57802	0.0849	0.71881
4587	10.0	0.06225	0.55057	0.08976	0.70258
4588	2.0	0.06290	0.56837	0.09184	0.72311
4589	4.0	0.05735	0.56482	0.08347	0.70564
4590	2.0	0.23123	0.53869	0.0875400000000001	0.85746
4591	19.0	0.06457	0.57054	0.0903499999999999	0.72546
4592	2.0	0.06882	0.56999	0.09289	0.73170
4593	3.0	0.06207	0.62221	0.0878	0.77208
4594	2.0	0.19090	0.58173	0.0870200000000001	0.85965
4595	0.0	0	0.00000	0.00083	0.00083
4596	5.0	0.61954	0.73954	0.57347	1.93255
4597	15.0	0.25214	0.55679	0.09559	0.90452
4598	1.0	0.06383	0.54313	0.0928399999999999	0.69980
4599	7.0	0.06786	0.55592	0.08934	0.71312
4600	2.0	0.05689	0.59821	0.08211	0.73721
4601	14.0	0.06239	0.57888	0.0908099999999999	0.73208
4602	0.0	1.00830	0.81468	1.67971	3.50269
4603	2.0	0.06216	0.55525	0.09088	0.70829
4604	2.0	0.16071	0.56312	0.0857	0.80953
4605	2.0	0.05742	0.76527	0.08451	0.90720
4606	19.0	0.25510	0.65386	0.1057	1.01466
4607	3.0	0.07057	0.69704	0.10247	0.87008
4608	10.0	0.19156	0.57452	0.0853700000000001	0.85145
4609	2.0	0.06403	0.62203	0.09163	0.77769
4610	12.0	0.26544	0.95904	0.15387	1.37835
4611	0.0	0.29212	0.94020	0.10556	1.33788
4612	3.0	0.09676	0.84860	0.10758	1.05294
4613	0.0	0.36959	0.91893	0.12381	1.41233
4614	10.0	0.19483	0.62517	0.09558	0.91558
4615	2.0	0.06053	0.63676	0.09197	0.78926
4616	11.0	0.07155	0.66337	0.0986199999999999	0.83354
4617	2.0	0.06634	0.63809	0.10021	0.80464
4618	9.0	0.05898	0.66508	0.0944999999999999	0.81856
4619	2.0	0.06305	0.66913	0.09338	0.82556
4620	12.0	0.06336	0.55888	0.09385	0.71609
4621	3.0	0.06497	0.60149	0.20066	0.86712
4622	9.0	0.05937	0.61999	0.08754	0.76690
4623	2.0	0.05575	0.71258	0.18842	0.95675
4624	10.0	0.19852	0.66987	0.10651	0.97490
4625	2.0	0.07674	0.65842	0.10259	0.83775
4626	5.0	0.05800	0.53688	0.0900699999999999	0.68495
4627	1.0	0	0.00000	0.00066	0.00066
4628	1.0	0.05728	0.64939	0.09227	0.79894
4629	22.0	0.05990	0.56818	0.09592	0.72400
4630	2.0	0.06378	0.54852	0.0960199999999999	0.70832
4631	6.0	0.46224	0.54750	0.0904300000000001	1.10017
4632	2.0	0.06016	0.55851	0.09135	0.71002
4633	3.0	0.32332	0.62337	0.11417	1.06086
4634	7.0	0.06589	0.59529	0.09451	0.75569
4635	1.0	0	0.00000	0.00076	0.00076
4636	1.0	0.16333	0.69395	0.09987	0.95715
4637	4.0	0.20645	0.59478	0.11763	0.91886
4638	4.0	0.05644	0.55755	0.08894	0.70293
4639	2.0	0.16324	0.56176	0.0894200000000001	0.81442
4640	15.0	0.06138	0.56554	0.0956899999999999	0.72261
4641	2.0	0.07143	0.62213	0.21717	0.91073
4642	7.0	0.06173	0.61068	0.09004	0.76245
4643	2.0	0.05534	0.60910	0.08917	0.75361
4644	6.0	0.38711	0.57862	0.23079	1.19652
4645	2.0	0.53426	0.71184	0.35242	1.59852
4646	3.0	0.32462	0.74198	0.34982	1.41642
4647	4.0	0.17266	0.57759	0.0982599999999999	0.84851
4648	2.0	0.05969	0.55516	0.09517	0.71002
4649	6.0	0.06505	0.56237	0.0985799999999999	0.72600
4650	9.0	0.05346	0.55441	0.0901500000000001	0.69802
4651	2.0	0.06952	0.72018	0.21418	1.00388
4652	0.0	0.22511	0.71751	0.37494	1.31756
4653	1.0	0	0.00000	0.00077	0.00077
4654	8.0	0.06967	0.70574	0.02843	0.80384
4655	2.0	0.49541	1.00670	1.70893	3.21104
4656	2.0	0.07636	1.03951	0.0312400000000002	1.14711
4657	0.0	0.18022	0.99918	0.10153	1.28093
4658	1.0	0.59063	0.89582	0.49727	1.98372
4659	2.0	0.06506	0.56321	0.21892	0.84719
4660	3.0	0.46849	0.76881	1.64462	2.88192
4661	5.0	0.05517	0.55400	0.0887099999999998	0.69788
4662	2.0	0.17072	0.55001	0.0967	0.81743
4663	11.0	0.07895	0.61630	0.11863	0.81388
4664	2.0	0.06268	0.56309	0.09877	0.72454
4665	6.0	0.18527	0.56041	0.0920600000000001	0.83774
4666	2.0	0.05941	0.61671	0.0912400000000001	0.76736
4667	11.0	0.06305	0.56254	0.0970199999999999	0.72261
4668	2.0	0.07140	0.55261	0.10447	0.72848
4669	5.0	0	0.00000	0.00066	0.00066
4670	0.0	0.33047	0.66340	0.23626	1.23013
4671	4.0	0.15312	0.53928	0.09263	0.78503
4672	2.0	0.18965	0.57202	0.0919000000000001	0.85357
4673	9.0	0.35249	0.75147	0.1201	1.22406
4674	0.0	0.42565	0.70201	0.01039	1.13805
4675	1.0	0	0.00000	0.0007	0.00070
4676	2.0	0.16498	0.55045	0.09875	0.81418
4677	3.0	0.07376	0.58647	0.20204	0.86227
4678	4.0	0.07179	0.55558	0.10059	0.72796
4679	3.0	0.07262	0.72499	0.24908	1.04669
4680	5.0	0.32314	0.56715	0.11116	1.00145
4681	2.0	0.21112	0.71867	0.11345	1.04324
4682	1.0	0.06759	0.69061	0.089	0.84720
4683	2.0	0.06130	0.55846	0.0878300000000001	0.70759
4684	1.0	0.17156	0.57240	0.0795699999999999	0.82353
4685	4.0	0.23383	0.54487	0.0825300000000001	0.86123
4686	2.0	0.05682	0.58401	0.08217	0.72300
4687	11.0	0.60458	0.72571	0.49214	1.82243
4688	2.0	0.16843	0.87565	0.09115	1.13523
4689	1.0	0.56434	1.04174	0.47702	2.08310
4690	2.0	0.17857	0.58332	0.0889800000000001	0.85087
4691	2.0	0.25875	0.54429	0.05672	0.85976
4692	4.0	0.09967	1.25974	0.0470900000000001	1.40650
4693	0.0	0.07555	1.19225	0.10743	1.37523
4694	2.0	0.05661	0.57111	0.0798599999999999	0.70758
4695	9.0	0.06243	0.56066	0.08766	0.71075
4696	2.0	0.16557	0.54228	0.09285	0.80070
4697	10.0	0.05570	0.55784	0.07764	0.69118
4698	4.0	0.22395	0.55325	0.08113	0.85833
4699	12.0	0.07742	1.10435	0.0909800000000001	1.27275
4700	0.0	0.46523	0.98673	0.49723	1.94919
4701	0.0	0.35554	1.06834	0.0667499999999999	1.49063
4702	2.0	0.06349	0.56715	0.0889599999999999	0.71960
4703	5.0	0.05475	0.59962	0.08091	0.73528
4704	2.0	0.17291	0.56677	0.08223	0.82191
4705	12.0	0.33316	0.58229	0.11323	1.02868
4706	2.0	0.06683	0.56879	0.24928	0.88490
